SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500168,GOODYEAR (I),B ,Q,1156.00,1182.00,1156.00,1170.40,1170.40,1168.15,182,1937,2272719.00,
500170,GTN INDUS   ,B ,Q,12.06,12.35,12.00,12.22,12.35,12.79,15,2668,32189.00,
500171,GHCL LTD    ,A ,Q,275.05,276.50,272.55,272.95,272.95,275.85,129,6546,1794240.00,
500173,GUJ.FLOURO  ,B ,Q,744.15,760.05,740.80,749.45,749.45,741.40,175,2001,1500892.00,
500179,HCL INFOSYS ,A ,Q,40.45,41.10,38.75,39.10,39.10,40.65,968,252938,10119415.00,
500180,HDFC BANK   ,A ,Q,2040.80,2040.80,2020.90,2030.70,2030.70,2037.15,1810,38518,78241851.00,
500182,HEROMOTOCO  ,A ,Q,3720.60,3720.60,3655.00,3689.15,3689.15,3684.10,686,19748,72643571.00,
500183,HIMACHAL FUT,A ,Q,33.65,34.20,32.40,33.25,33.25,33.35,4484,4278951,142524242.00,
500184,HSCL        ,B ,Q,144.00,145.00,141.25,142.00,141.80,143.25,577,67631,9616484.00,
500185,HIND.CONSTN.,A ,Q,14.95,14.99,14.45,14.54,14.54,14.83,616,439879,6445891.00,
500186,HIND.OIL EXP,B ,Q,149.80,151.00,140.75,142.75,142.75,140.75,12080,1276245,186130756.00,
500187,HSIL        ,B ,Q,346.90,349.00,341.00,342.85,342.85,342.10,124,3328,1144458.00,
500188,HINDUS.ZI   ,A ,Q,301.40,306.80,299.55,304.45,304.45,302.25,865,66185,20057182.00,
500189,HINDUJA VENT,B ,Q,752.65,753.25,735.85,739.00,736.00,750.35,62,728,543340.00,
500191,HMT LTD.    ,Z ,Q,26.15,27.45,26.15,27.00,27.00,27.50,17,3843,103271.00,
500192,PRAG BOSIMI ,XT,Q,3.76,3.98,3.76,3.98,3.98,3.92,14,4162,15939.00,
500193,HOTEL LEELA.,B ,Q,18.50,19.55,18.40,19.25,19.25,18.35,353,139482,2649208.00,
500199,I.G.PETRO   ,B ,Q,545.25,550.90,536.25,538.55,536.25,545.20,296,7069,3836217.00,
500201,IND.GLYCOLS ,B ,Q,487.00,488.00,463.00,464.05,464.30,486.05,326,12785,5984686.00,
500207,INDO RAMA   ,B ,Q,25.50,26.25,25.20,25.70,25.40,25.00,109,21816,563104.00,
500209,INFOSYS LTD ,A ,Q,1238.70,1290.00,1237.00,1280.45,1280.45,1238.70,6833,194266,246535124.00,
500210,INGERSOLL   ,B ,Q,577.00,578.40,570.80,573.10,571.35,573.25,167,3749,2152404.00,
500211,INSILCO LTD.,X ,Q,26.15,26.15,24.35,24.80,24.70,24.85,35,6023,148539.00,
500213,INTER.TRAVEL,X ,Q,193.05,197.45,188.55,189.30,189.30,196.65,53,1481,282938.00,
500214,ION EXCHANGE,XT,Q,438.90,440.00,432.20,433.55,436.90,437.95,51,1379,602355.00,
500215,AGRO TECH FO,B ,Q,666.85,705.00,666.85,694.05,691.05,665.40,39,261,179495.00,
500219,JAIN IRRIG  ,A ,Q,100.45,100.45,97.10,97.80,97.80,100.35,1520,380411,37433436.00,
500220,JASCH INDUST,X ,Q,67.00,67.05,64.65,65.60,65.60,65.70,54,4166,274221.00,
500223,JCT LTD     ,X ,Q,2.29,2.41,2.29,2.34,2.35,2.29,189,162495,384058.00,
500227,JINDAL POLYF,B ,Q,233.00,237.00,227.15,234.15,234.15,228.15,304,9246,2152366.00,
500228,JSWSL       ,A ,Q,339.00,341.35,330.55,332.15,332.15,339.10,1817,167997,56383302.00,
500231,UMANG DAIR  ,B ,Q,84.55,86.00,84.55,85.60,85.75,85.20,15,1007,85986.00,
500233,KAJARIA CER.,A ,Q,543.00,544.15,521.95,524.85,526.00,543.55,478,22134,11791981.00,
500234,KAKATIYA CEM,B ,Q,258.05,264.95,255.00,257.65,257.65,256.40,154,3063,792479.00,
500235,KALYANI STEL,B ,Q,272.55,277.35,268.30,270.55,270.55,275.25,620,46141,12596523.00,
500238,WHIRLPOOL   ,A ,Q,1584.15,1584.15,1522.40,1549.60,1549.60,1567.90,295,2155,3360602.00,
500239,KG DENIM    ,X ,Q,38.00,39.40,37.70,37.70,37.70,38.15,21,3135,119235.00,
500240,KINETIC ENG.,X ,Q,63.05,67.80,63.00,64.75,64.75,63.10,52,9793,632398.00,
